  3137  32  46  16  44  53
  3138   9  82   4  83  99
  3139  89   9   0   9  80
  3140  45  24  34  20  74
  3141  54  90  48  79  65
  3142  87  76  42  74  31
  3143  98   8  47  71  26
  3144  76   7  68  64  90
  3145  21  42  42  86  78
  3146  50   6  93  81  13
  3147  59  50  51  59  88
  3148  18  76  41  46  38
  3149  60  34  47  92  92
  3150  41  20  64  34  44
  3151  99  25  51   8  12
  3152  85  58  32   0  24
  3153  94  49  49  22  68
  3154  19  91  88  17  48
  3155   4  75  46  22  91
  3156  18  42  32   9  47
  3157  85  56   4  47  56
  3158  42  59  16  14  95
  3159  76  37  22  33  86
  3160   8  90  25  77  24
  3161  82  87 100  57   6
  3162  24  53  51   9  74
  3163   4  67   6  30  28
  3164  63  71  50  47   1
  3165  89  88  56  59  84
  3166  52  54  73  29   7
  3167  72  33  57   4  60
  3168   0  90  52  74  39
  3169  13  32  47  66  59
  3170  37  58  56  26  91
  3171  31  80  58  21  48
  3172  60  43  83  72  40
  3173   0  17  36   3  81
  3174  12   0  48  99  54
  3175 100  28  51  22  80
  3176   7  48  54  64   7
  3177  10  95  41  33  30
  3178  30  36  80  43  10
  3179  74  26  21   4  18
  3180  46  19  20  51   9
  3181   4  99  85  16  83
  3182  40  27  26  98  50
  3183  67  46  68  96  22
  3184  43  67  67   4  89
  3185  51  80   3  51  92
  3186  12  33  55  72  83
  3187  15  31  73  78  28
  3188  68  49  19  10   0
  3189  32 100  26  30  12
  3190  64   7  67  30  21
  3191  85  68  29  62  47
  3192  76  90   4  64 100
  3193   3  80  51  87  23
  3194  40  39  57  63  18
  3195  89  47  94  19  58
  3196  43  72  92   5  47
  3197  47  64  28  16  40
  3198  53  74   7   5  15
  3199  94  35  97  19  76
  3200  91  17  43  11  90
  3201  63  27  16  49  82
  3202  29  73  20  54   8
  3203  26  34   9  11   4
  3204  84  63  95  20  38
  3205  90  20  53  41  31
  3206  64   0  44  60  37
  3207  41  51   7 100  31
  3208 100  15  37  43   1
  3209  38  21  20  44  95
  3210  20  17  28  45  19
  3211  83  56  27  41   3
  3212  86  91  83  85  99
  3213  34  68  58  66  29
  3214  14  73  77  24  55
  3215  95   5  95  83  49
  3216  37   9   9  61  98
  3217  79  23  48  79  44
  3218  64  38  12  93  29
  3219  15  48  62   7  82
  3220   5  25  60  12  39
  3221  60  34  21  31  25
  3222  73  81  19  60  97
  3223  83  34  93  63  40
  3224  62  31  94  12  58
  3225  42  45  17  46  85
  3226  14  14  96  65  40
  3227  20  51  41  25  25
  3228  85  32  25   3  77
  3229  47  71  86  12  83
  3230  72  98  40  96  24
  3231  93  85   8  86  83
  3232  45  69   6  43  69
  3233  30   7  52  29   9
  3234  66  85  27   7  56
  3235  77  23  90  85  49
  3236  92  55  13  71  81
  3237  40  41  38  48  38
  3238  72  27  67  44  74
  3239  75  33  72  24  61
  3240  15  24  96  40  54
  3241  54  38  94  84  66
  3242  70  76  98  42  45
  3243  51  73  60  44   4
  3244  84  76  73  72  91
  3245  58  42 100  62 100
  3246  48  37  74  78  87
  3247  17  95  26  83  78
  3248  98  89  84  64  35
  3249   3  23  16  38  75
  3250  97  70  18  25   0
  3251  48  72  59  37  73
  3252  20  89  33  67  14
  3253  29  11  60  36  95
  3254  61  42  44  95  76
  3255   3  14  42  13  10
  3256  63  76 100  87  15
  3257  24  43  30  82   5
  3258  57  25   3  22  73
  3259  24  42  72  27   2
  3260  79  43  42  34   2
  3261  70  82  98   8  61
  3262  47  39  60   8  94
  3263  67  30  55  15  94
  3264  73  96  82  96  11
  3265  45  52  80  24  23
  3266  85  56   7  82  55
  3267 100  27  94  39  12
  3268  41  32  86  98  55
  3269  65  80  75  51  68
  3270  35  93  77  31   3
  3271  93  40  55  33  41
  3272  98  38  73  24  95
  3273  93  83  82  50   6
  3274  33  45  87  57  19
  3275  21  97  19  69  67
  3276  68  43  27  68  12
  3277  94  41  80  42  12
  3278  65  15  80  47  72
  3279  50  26  96  75  39
  3280  14  11  62  25   7
  3281  88  90  60  89  76
  3282  59  34 100  61  53
  3283  80  32  59  22  80
  3284  73  76  16  94  26
  3285  20  46  71  52  37
  3286  88  46  24  87  33
  3287  32   8  78  31  77
  3288  54  45  33  88  70
  3289  18  55  61  88  23
  3290  88  17  57  61  35
  3291  67 100  59  52  20
  3292  62  16  51  67  28
  3293  38  79  46  19  55
  3294  50  74  19  47  83
  3295  59  36  48  45   2
  3296  23  66  22  70  86
  3297  32  29  63  67   7
  3298  78  37  87  18  55
  3299  44  16  65   0  16
  3300  42  20  11  44  21
  3301  35  57  29  58  80
  3302  99  56  88  32  10
  3303  59  37   7  79   7
  3304  21  95   4   5  22
  3305  86  67  20  58  57
  3306  36  61  86  72  67
  3307  45  50  51  39  81
  3308  32  17  84  68  80
  3309  37  17  55  77   0
  3310  69  14  34  94  91
  3311  26  85  10  72  85
  3312  49  16  53  90  17
  3313  49 100  98  99   1
  3314  43  78  61  45  17
  3315  33  12   3  93  16
  3316  31  76  48  95  23
  3317  16  89  42  81  50
  3318  36  35  93   0  67
  3319  46  49  14  93  13
  3320  59  55  41  66  33
  3321  57  38  78   5  16
  3322   4  42  81  37   9
  3323  98  52  23  75  57
  3324  14  73  98  78   4
  3325  93  86  85  45  43
  3326  30  45  24  76   9
  3327   7  46   8  12  68
  3328   3   7  90  65  81
  3329  41   4  71  55  68
  3330  20  75   7  20  82
  3331  44  41 100  74  65
  3332  11  55  12  57  28
  3333  68   4  24  36   3
  3334  60  36  14  63  42
  3335  54  42  28  73  49
  3336  80  53  68  64  53
  3337   4  39  34  55  69
  3338  51  74  56  54   6
  3339  33   3  59  62  86
  3340  48  91   3  41  78
  3341  54   8  50   8  90
  3342  51  68  65  28  51
  3343  53  93  23  12  85
  3344  70  37   3  75  67
  3345  11  18  95  70  98
  3346  22   5  18 100  53
  3347  48  54   0  28  29
  3348  41  49   9  99  37
  3349  97  28  51  13 100
  3350  27  66  89   0  34
  3351  77  21  57  82  54
  3352  39  80  77  75  93
  3353  92  42  36  46  47
  3354  82  85  47  72  58
  3355  13  31  62  45  41
  3356  80  54   3  98  22
  3357   6  24  31  21   4
  3358  91  88  56  42  47
  3359   9  63  44  60  27
  3360  34  75  78  34  20
  3361   9  80  69  39  84
  3362  20  45  76  93 100
  3363  95  40  78  33  58
  3364  45  42  34  40  54
  3365  39  78  35  30  48
  3366  99  44  48  35  52
  3367  57  70  51  41  26
  3368  85  75  60  14  90
  3369  29  73  34  53  56
  3370   8  88  31   5  77
  3371  44  46  43  67  86
  3372  94  45  34  95  56
  3373   3   3  55  16  15
  3374  25  81  17  10  89
  3375  98  10  20  75  52
  3376  15  76  36  36  88
  3377  74  47  75  26  73
  3378  11  30  61  80  29
  3379  70  80  68  46  33
  3380  12  58  41  29  40
  3381  68  20  27  53  41
  3382  60  57  53  52   4
  3383   0  22  96  66  22
  3384  15  40  84  33  93
  3385  76  19  86  40  30
  3386  91  10  85  13  54
  3387  55  52  94  35  90
  3388  11  70  32  82  22
  3389   8   0  83   0  36
  3390  86  93  11  96  29
  3391  26  62  48  65  30
  3392  19  46  51  56   7
  3393  48  50  43  25  87
  3394   0  13  33  10   4
  3395  44  80  21  22  33
  3396  24  12  69  32  83
  3397  22  93  12  40  25
  3398  29  51  54  78  76
  3399  48  91  53  14  15
  3400   0  21 100  85  21
  3401  33  92  46  98  86
  3402  28  26  46  90  78
  3403  81  73  64  65  98
  3404  17   9  83  59  55
  3405  79 100  56   8  49
  3406  42  96   8  78 100
  3407  90  59  39  22  91
  3408  82  13   3  55  95
  3409   8  99  42  38  80
  3410  59  39  33  52  25
  3411  60  42  51  27  53
  3412  36  30  72  95  21
  3413  11  35  81  60  59
  3414  86  25  36  57  49
  3415  56  35  28  89  87
  3416   9  19   9  30  46
  3417  62  46  12  16  30
  3418  39  47  22  17  47
  3419  23  23  39  21  63
  3420  48  63  87  13  31
  3421  49   5  52  50   3
  3422  44  78  74  22  96
  3423  95  18  35  93   4
  3424  50  41  21  44  85
  3425  49  94  33   7  58
  3426  90  14  54   8  44
  3427  24  17  77  93  26
  3428  46  84   0  17  88
  3429  48  93  23  30   7
  3430  83  68   0  81  18
  3431  32  31  90  34  74
  3432   0  78  51  25  42
  3433   5  42  54  49  74
  3434  79  20  90  34  51
  3435  26   8  27  44  22
  3436  19  34  22   0  55
  3437  77  19  87  98  69
  3438  19  86  10  91  82
  3439  63  62   7  71  71
  3440  36  46  72  56  60
  3441  86  93  42  61  34
  3442  61  94  42  98  64
  3443  31  99  72  59   8
  3444  25  38  86   8  97
  3445  57  35  64  26  31
  3446  90  82  32  11  41
  3447  79  31   9  99  44
  3448  16  95  48  36  65
  3449  34  83  94  98  79
  3450  49  85  52  61  43
  3451  23  71  22  79  49
  3452   6  97  18  25  28
  3453  74  56  35  84  13
  3454  15   0   6   7  52
  3455  78  74  91  80  38
  3456  26  66  36  68  31
  3457  20  78   8  18  54
  3458  58  63  64  98  55
  3459  95  87  17  60  65
  3460  31  66  81  50  58
  3461 100  36  24  16   2
  3462   7  60  42  63  80
  3463  92  78  58  92  34
  3464  46   6  78  42  99
  3465  90  70  78  98  26
  3466  55  26  82  47  73
  3467  99  50  51  79  38
  3468  63  42  21  57  53
  3469  96  59  51  37  35
  3470  57  73  55  11  20
  3471   4  23  10  77  27
  3472  51  32  29  41  17
  3473  17  80  41   4  48
  3474  99  45  97  43  63
  3475  10  10  43  42  13
  3476  80  13  42  33  38
  3477  89  78  64  68  22
  3478  16  55  49  82  92
  3479  69  42  22  97  17
  3480  92   5  51  59  24
  3481  61  55  92  26  18
  3482  44  51  22  74  19
  3483  27  42  90  17  73
  3484  42  75  77  49  26
  3485  34  46 100  15   9
  3486  46  84  69  25  61
  3487  38  16  48  34  93
  3488  10  82   5   6  70
  3489  47 100  56  19  58
  3490  64  88  91   5  31
  3491  21  10  81  83  80
  3492   5  83  27  14  38
  3493  16  10  59  73  60
  3494  51  86  51  69  99
  3495  67  87  76  88  23
  3496  95  22  17  59  63
  3497  49   3  71  51  92
  3498  93  60  77  72  80
  3499  25  32  53  71  24
  3500   6  48 100  98  58
  3501  50  57  85  92   3
  3502  73  70  66   4  83
  3503  45  17  84  56  83
  3504  69  83  16  62  92
  3505  33  91  26  27  94
  3506   0  87  59  10  16
  3507  24  73  12  93   2
  3508  76  80  91  42  29
  3509  66  39  60  51  98
  3510   6  45  87  17   8
  3511  79   8  73   3  94
  3512  74  41  69   6  41
  3513  74  10  57  14  72
  3514  77  21  50  42  60
  3515  74  82  67  20  29
  3516  51  82  70  92  88
  3517  18  31  99  31  95
  3518  77  72  61  11  53
  3519  27  91  96  65  40
  3520  96 100  42  26  13
  3521  76  40   0  98  57
  3522  31  88  32  45  17
  3523  71  38  21  74  49
  3524 100  73  44 100  97
  3525  40  69  78  68  99
  3526  67  52  65  85  20
  3527  54  43  96  17 100
  3528  26  90  82  93  26
  3529  59  74  44  46  40
  3530  94  67  90  54  17
  3531  57  26   9  11   4
  3532  63  20   4  12  21
  3533  16  88  70  23  62
  3534  10  49  13  61  50
  3535  66  16  26  26  99
  3536  86  65  86  51  51
  3537  75   7  43  57  96
  3538  37  20  38  99  99
  3539  12  55  89  54  85
  3540  83  13   4  19  48
  3541  75  67  58  34  68
  3542  68  93  58  80  75
  3543  32  58  18  66  75
  3544  29  51  58  86  88
  3545  70  55  73  18  38
  3546  66  83  65  93  13
  3547  81  37  30  33  39
  3548  87  45  60  27  63
  3549  10  35  14 100  80
  3550  62  13  93   0  70
  3551   9  31   4  41  22
  3552  13  99  34  85  27
  3553  25  59  45   3  36
  3554  51  15  55   0  25
  3555  39   7  96  32  55
  3556  81  71  73  11  22
  3557  72  97  82  20  59
  3558  88   7   7  86  95
  3559  33  56  37  82  28
  3560   8  53  88  70  25
  3561  22  61  15  33  79
  3562  89   8  54  39  10
  3563  93  51  47  70  19
  3564  85  54  16  22  81
  3565  42  84 100  11  88
  3566  75  34  96  51  62
  3567  28  33  44  76  45
  3568  71  31  83  96  81
  3569  20  65  47  30  37
  3570  26  53  89  85  94
  3571  62  85  76  48  17
  3572  51  29  41  72  71
  3573   6  57  48  45  51
  3574  63  79  19  99  62
  3575  56  12   8  74  60
  3576  15  84  29  22  24
  3577  44   6  10  40   9
  3578  73  46  70  98  81
  3579  90  94  11  57  36
  3580  56  34  81  31  49
  3581  68  87  14  95  56
  3582  23  61  78  90  21
  3583  10  20  82  66  40
  3584  50  72  37  54  23
  3585  19  95  41   3  14
  3586   6  89  16  49  74
  3587  94  31  64 100  82
  3588   0  98  65  97  37
  3589  65 100  95  88  85
  3590  36  50  43   3  95
  3591  24  69  50  21  67
  3592  66  83  42  56  82
  3593  11  11  83  94  72
  3594  19  76  92 100  64
  3595  33  23   6  10  22
  3596  73  77  81  13  39
  3597  44  82  94  89  32
  3598  96  16  45  96 100
  3599  36  94  12  51   3
  3600  96  82  56  67  95
  3601  30  69  82  61   2
  3602  79  17  55  54  48
  3603  68  39 100  44  11
  3604  31  87  30  75   4
  3605  52  53  89  71  66
  3606  28  50  35  56  56
  3607  52  10  61  10  48
  3608  80  53  53  10  56
  3609  36  69  17  47  16
  3610  96  21  35  16  27
  3611  34  26  18  75  73
  3612  45  70  76  19  79
  3613  30  70  50  48  90
  3614  21   6  51  26  83
  3615  84  79  48  84  63
  3616   3  95  97  73  69
  3617  49   9  78  60  84
  3618  25  17   7   0  59
  3619  56  12  27  44  25
  3620  80  88  79 100  47
  3621  32  16  60  69  24
  3622  99  61  59  19  62
  3623  56   3  96  82  91
  3624  95  55  24  12  83
  3625  31  40  22  23   8
  3626  43  33  24  76  84
  3627  66  24  28  27  98
  3628   8  37  58   3  63
  3629  20  87  61   6  35
  3630  11   0  59  70  83
  3631  18  33  75  74  92
  3632 100  40  86  92  53
  3633  20  50  89  38  40
  3634  59  21  21  55  53
  3635  24  79  50   9  58
  3636  61  28  39  40  43
  3637  34  73  12  85  48
  3638  17  69  67  92  20
  3639  82  22  59  27  71
  3640  75  21   3  77  20
  3641  16  41  32  27  98
  3642  85  16  12  50  12
  3643  32  43  88   7  53
  3644  75  66  70  29  34
  3645  53  12  65  31  47
  3646  50  34  11  20   1
  3647   8  64  43   7  65
  3648  54  17  95  29  33
  3649  55  44   4  40  93
  3650  56  71  29  59  41
  3651  93  78  82  67  33
  3652   3  31   4  45   2
  3653  91  60  62  48  61
  3654  34  73  17  89  75
  3655  79  25  59  94  26
  3656  91  48  81  83  68
  3657  15  41  15  44  77
  3658  66  78  95  52  28
  3659  68  91  13   9   9
  3660  16  60   7  22   7
  3661  99  75  17  30  53
  3662  82  72  56  29  98
  3663  34  21  49  90   8
  3664  80  65  44  92  23
  3665  61  31  33  41  49
  3666  74  10   3  75  46
  3667  29  89  51  35  80
  3668  83  40  16   6  45
  3669  53  63  63  91  89
  3670  63  82  81  32  75
  3671  86  28  73  38  45
  3672  42  14  72  84  95
  3673  86  49  15  63  95
  3674  93  17  74  92  60
  3675   0  91  61  88  95
  3676  17 100  55  13  79
  3677  60  93  39  55  42
  3678  64   0  90  85  38
  3679  10  14  52  77  89
  3680  65  88  14  56  50
  3681  39   4  68  46  43
  3682  69  52  89  21  69
  3683  44  40   0  33  71
  3684  54  54   9  42  98
  3685  20  77  67  42  62
  3686  52  51  76  78  48
  3687  80  30  82  87  26
  3688   5  71  59 100  58
  3689  40  29  94  97  73
  3690   4  35  21  54  79
  3691  35  35  19  31  73
  3692  46  20  89  28  65
  3693   7   8  44  49  23
  3694  17  84  55  59  47
  3695  10  42  77  26   7
  3696  97  79  78  44  52
  3697  94  30  63  83  91
  3698  90  75  52  46  43
  3699  26  58  50  79   6
  3700  31  32  45  57  44
  3701  63  71  52  95   5
  3702  76  24  91  53   5
  3703  17  22   7  46  56
  3704  84  60   0  43  29
  3705   3  92  14  27  68
  3706  43  89  82  30  33
  3707   3  85  86  58   6
  3708   0  98  15  69  28
  3709  29  67  50  98   7
  3710  27  40  47  94  33
  3711   6   3  61  33  28
  3712   7  94  40  60   8
  3713   0  75  86  70  19
  3714  82  10  14  87  13
  3715  73  90  41  33  10
  3716  62   5  14  11  89
  3717  52  40 100  94  66
  3718  15   6  42  38  47
  3719  45  64  25  23  59
  3720  26  10  52  19   0
  3721  62  11  17  44  36
  3722  61  66  80  69  36
  3723  39  90  64  65  46
  3724  81  53  91  42  40
  3725  25  81  63  18  47
  3726  50  85  85  47  27
  3727  99  74  84  90   3
  3728  19  26  12  24  75
  3729  88  82  86  79  30
  3730  63  58  90  72  91
  3731  65  78  46  33  80
  3732  51  53  31  67  78
  3733  76  48  40  51  29
  3734  56  43  15  56  96
  3735  11  37  75  91  61
  3736  49  52  54  68   8
  3737  42  28  49  10  46
  3738  22  51  72  89  54
  3739  15  64  37   3   2
  3740  24  58  62  81  27
  3741  98  35  61  58  91
  3742  80  97  87  77  90
  3743  77  22  35  27  44
  3744  11  31  76  76  66
  3745  91  52  32  74  32
  3746  11  77  11  42  41
  3747  35  42  74  63  44
  3748  84  91  90  45  33
  3749  81  61  37  77  77
  3750  73  33  44   0  36
  3751  32  61  51  62  27
  3752  83  11  38  77  37
  3753  89  75  70  16  99
  3754  38  12  99  98  50
  3755   6  73  68  17  54
  3756  73  76  90   8  51
  3757   3  90  36  26   0
  3758   9  52  10  90  30
  3759  57  77  75  83  87
  3760  81  53  90  71  34
  3761   3  83  75  42  98
  3762  16  14  70  83  46
  3763  84  69  24  23  79
  3764  89  22  15  64  42
  3765  82  77  49  37  22
  3766  37  44  69  78  84
  3767  71  99  91  18  18
  3768  62  34   0  38  33
  3769  68  79  23  71  90
  3770   4  84  76  85  33
  3771  15  77  73  97  31
  3772   6  85  42  100  73
  3773  93  15  41  36  81
  3774  46  76  51  25  95
  3775  60  93  23  47  98
  3776  36   0  90  42  94
  3777   4   3  64 100   0
  3778  52  17  28  27   1
  3779  83  77  44  31  26
  3780   6   8  80  83  62
  3781   6  30  27  31  98
  3782   8  66  35  91  49
  3783  70   9  35  40  10
  3784  81  74  83  74   4
  3785  70   4  84  71  75
  3786  68  61  95  19  59
  3787  23  87  20  98  34
  3788  51  47  24  83  53
  3789  10  28  98  83  71
  3790  38  64  96  11  69
  3791  60  20  49  42  78
  3792  70  18  23  70  42
  3793  94  70  51  99  75
  3794  14  70  59  14  83
  3795  27  26  33  24  73
  3796  51  91   8  26  77
  3797   4  18  92  96  17
  3798  51  65  72  22  46
  3799  87   4  98  87  44
  3800  56  17  30  42  31
  3801  40  55  61  10  89
  3802  94   0  58  13  34
  3803   5  82   6  79  34
  3804  59  58  33  39  40
  3805  89  57  51  30  51
  3806  47  26  41  38  49
  3807  75   0  85  73  11
  3808  75  23  84  51  36
  3809  87  57  54  97  49
  3810  73  19  53  23  47
  3811  84   0  51  93  34
  3812  73  32  50  19  72
  3813  93  79  38  21  86
  3814  28  73  11  77  83
  3815  92  41  99  87  32
  3816  51  79  60  83  55
  3817   8  25  90  76  62
  3818  69  29  20  97  72
  3819  68  31  59   3   5
  3820  59  41  51  43  87
  3821  99   9   0  34  11
  3822  27  94  75  20  27
  3823  30  29  38  11   0
  3824  38  20  78  79  53
  3825  28  14  88  34  10
  3826  88  26  49  10  16
  3827  77  98  74  10  97
  3828   7  24  48  99  64
  3829  71  95  32   7  88
  3830  25  79  88  15   4
  3831  71  24  12  79  94
  3832   8  16  95  92  89
  3833  44  13  69  71  84
  3834  95  53  79  57  56
  3835  52  81   8  58  34
  3836  82  24  57 100  54
  3837  92  72  59  70  34
  3838  58  47   7  76  40
  3839  64  51  41  56  58
  3840  77  90  89  29   8
  3841  66  10  68  77  35
  3842  47  51  37  73  75
  3843  76  32  53   5  62
  3844  37   0  61  34  43
  3845  59  66  27  20  26
  3846  57  60  69  40  17
  3847  82  47  73  55  53
  3848  40  38  12  82   0
  3849   8  72  91  28  76
  3850  28  82  45  93  57
  3851  62  48  93  35  67
  3852  57  56  29  25  55
  3853  42   6  98   4  33
  3854  78  21  69  82  40
  3855 100  14  78  26  80
  3856  46  57  81  56  67
  3857  35  47  87  60  57
  3858  65  74  88  50  64
  3859  17  82  21  19  55
  3860  40  17  92  33  69
  3861  18  86  70  40  34
  3862  94  12  85  88  59
  3863  23  32  99  60  62
  3864  32  12  66  71  14
  3865  41  34  20  60   4
  3866   6   5  89  24  47
  3867  55  75  31  37  36
  3868  82  12  21  20  72
  3869  42  89  26  66  17
  3870  75  15  69  56  24
  3871  67  59  61  23  71
  3872  99  26  88  87   2
  3873  15  64  50  99  98
  3874  51  41  42  16  90
  3875  35  16  42  12  31
  3876  39  44  66  47  85
  3877  90  97  35  18  39
  3878  73  14  74  64  61
  3879  54  20  77  89  88
  3880   6  74  17  14  90
  3881  36  74  60  86   4
  3882  13  74  55  22  75
  3883  56  92  31  36  16
  3884  63  38  64  87  22
  3885  51  27  42  61   6
  3886  81  84   7  16  90
  3887  90  68  93  35  65
  3888  14   5  54  32  57
  3889  81   5  91   7  33
  3890  41  45  40   4  20
  3891  18  56  69  53  48
  3892  47  22  19  61  87
  3893  14  54  44  17   3
  3894  39 100  26  82  45
  3895  24  55  62  46  20
  3896  92  40  31   7  18
  3897  51  30  69  42  44
  3898  44  41  45  51  38
  3899  39  44  60  63  65
  3900  26  76  91  46  96
  3901  47  40  29  90  67
  3902  14  41   6  62  43
  3903  15  51  58   7  80
  3904  76  89  56  97  37
  3905  39  85  45  73  32
  3906  95  39   7  24   1
  3907  79  22   0  53  34
  3908  10  30  33  97   0
  3909  75  59  11  61   8
  3910  60  61  61  56  20
  3911  57  16  35   0  50
  3912  58  13  96  71  98
  3913  12  80  66  33  95
  3914   0   9  84  21  18
  3915  29  21  53  52  95
  3916  57  37  99  90  39
  3917  22   5  15   5   4
  3918  35  37  91  30  36
  3919  21  88  17  44  81
  3920  19  31  70  98  23
  3921  61   7  55  47  15
  3922  63  80  72  14  62
  3923  50  19  96  93  25
  3924  51  15  75  83  28
  3925  12   3  73  68  27
  3926  67  54  81  85  14
  3927  44  51  78  42  66
  3928  52  42   0  67  23
  3929  51  70  84  14  51
  3930  85  34  44  48   5
  3931  72  56  89   5  24
  3932   6  56  33  34  11
  3933  42  67  41  76  76
  3934  41  50  85  82  63
  3935  53   5  22  99  74
  3936  26  83  33  44  14
  3937  83  92  36  91  96
  3938  17   0  51  85  38
  3939  90  51  79  89  96
  3940  42  37  96  48  87
  3941  72  87  54  51  32
  3942  86  48  66  95  97
  3943  95  48   7  90  17
  3944   4  19  35  98  54
  3945  29  94  18  67  51
  3946  31  34  62  44  91
  3947  22  19  92  25  63
  3948  19  85  58  15  90
  3949   0  22  77  87  58
  3950  81  51  68  61  68
  3951  47  21  35  77   1
  3952   0  16  36  16  72
  3953  24  49  62  32  43
  3954  46  22  59  93  80
  3955  17  75  63  47  59
  3956  43  77  25  84  25
  3957  20  45   6  94  92
  3958  87  65  56  81  46
  3959  89  14  30  68   4
  3960  40   7  52  33 100
  3961   7  35  13  51  48
  3962  33  56  98  99  52
  3963   6  94  17  58  77
  3964  40  76  41  75  48
  3965  65  54  52  48  33
  3966   9  86  40  75  35
  3967  81   9  74  29  85
  3968  74   8  19   6  16
  3969  63  64  20  83  25
  3970  17  40  91  16  89
  3971  59  82   7  67  63
  3972  34  50  24  20  43
  3973  94  48  87  90   5
  3974  11  64  64  95   4
  3975  87  99  50  73  25
  3976  43  37  42  28  83
  3977  93  47  49   7  77
  3978   0  50 100  89   0
  3979  94  35  49   6  89
  3980  35  99  35  98  73
  3981  81  53  43  42  40
  3982  56  27  44  57  74
  3983  10  39  47  70  47
  3984  42  20 100  66  14
  3985  23  28  93  64  67
  3986   8  44  21  53  29
  3987  21  24  32  22  50
  3988  44   0  43  81  63
  3989   9   8  12  69  27
  3990  38  25  69  37  77
  3991  56   3  94  42  55
  3992  45  32  89  57  21
  3993  31  42  68  84  79
  3994  22 100  12  98  24
  3995  49  14  84  61  55
  3996  91  54  72  37  68
  3997  70  83  58  75  25
  3998  39  43  42  52  90
  3999  31  40  37  72   1
  4000  97  29  95   4  18
  4001  33  80  94  96  95
  4002  51  21  88  16  72
  4003  69  71  25 100  20
  4004  77  84  25  44  25
  4005  22  62  50  81  22
  4006  14  70  55  42  16
  4007  38  62   0  44  85
  4008  59  72  17  46  81
  4009  86  85  51  40  22
  4010  59  55  84  42  89
  4011  96  53  34  91  78
  4012  31  12  43  89  92
  4013  83  33  90  66  78
  4014  88  40  10  75  52
  4015  29  30  57  93  10
  4016  31  59  84  42  100
  4017  84  93  37  90   1
  4018  40  90  82  66  12
  4019  45  95   8  14  53
  4020  99  34  23  88  31
  4021  33  61  84  61  20
  4022  27  80  25  12  58
  4023  34  91  22  60  82
  4024  32  10  33  23  55
  4025  51  42  33  48  74
  4026  30  32  14  68  42
  4027  53  29   9  57  95
  4028  13  50  11  50  77
  4029  53  18  71  46  55
  4030  15  19  38  97  45
  4031  60  78  53  75   6
  4032   0  65  63  77  29
  4033  65  75  71   5  87
  4034  63  10  22  23  23
  4035  85   0  98  74  31
  4036  53  30  62  40   5
  4037  46  34  22  66   0
  4038  46  61  56  16  34
  4039  44   9  89  68  24
  4040  57  87  57  63  10
  4041  60  87  63  70  72
  4042  46   6  11  53  73
  4043  86  86  23  86   8
  4044  36  24  94  40  89
  4045  97  59  79  94  88
  4046 100   6 100   6  27
  4047   4  25  94  83   1
  4048  45  11  41  51  62
  4049   0  12  23  17  22
  4050  90  42  48  32  82
  4051  69  88  13  31  29
  4052  37  34  11   9  10
  4053  80  63  75  79  63
  4054  96  97  34  80  39
  4055   9  43  79  87  46
  4056  89  44  38  50  64
  4057  21  54   8  20  48
  4058  23  74  84  83  65
  4059  34   6  74  65  90
  4060  30  25  74  95  64
  4061  15  15  63  74  90
  4062  10  99  18  97  50
  4063  69  40  99  10  35
  4064  25  11  22  86  56
  4065  59  27  31  40  95
  4066  84  60  85   4  20
  4067  82  88  98  80  99
  4068  64  32   5  26  72
  4069  23  21  70  37  42
  4070  10  54  29  30  82
  4071  18  80  69  79  60
  4072  22  34  80  32  21
  4073  53   7   7  16  50
  4074  50  10  38  28  20
  4075  52  93  51  99  12
  4076  62  81  51  19  89
  4077  50  51   9  23  32
  4078  49  79  69  28   9
  4079  51  40  49  19  27
  4080  68  54  39  16   3
  4081  65  78  73  63  73
  4082  77  25  28  95  69
  4083  51  54  75  39  21
  4084  72  51  72  59  73
  4085  49  40  53  39  10
  4086  12  70  49  95  76
  4087  10  22  77  45  90
  4088  89  44  27   6  46
  4089  49  14  63  64  17
  4090  32  96  21  89  72
  4091  16   8  18  83  79
  4092  19  36  10  30  59
  4093  37  49  30  26  34
  4094  31  54  11  13  45
  4095  52  36  46  59  65
  4096  61  89  62  42  95
  4097  83  72  83  43  48
  4098  57  19   5  79  14
  4099  95  18  13  76  58
  4100  43  78   7  45  44
  4101  70  21  12  65   8
  4102  72  98  32  51  28
  4103  44  91  83  27  84
  4104  97 100  79  78  98
  4105  31  46  76  22  51
  4106  90  38  58  56  52
  4107  67  25  23  46  65
  4108  12  80  17  42  76
  4109   6  56  96  51   9
  4110  86  59   3  80  69
  4111  59  50  45  11  88
  4112  21  12  67  28  94
  4113   7  25  78  14   3
  4114  31  22  57  58  41
  4115  45  95  47  28  60
  4116  55  43  67  97  20
  4117  52  89  90  71  78
  4118  92  38  24  69  61
  4119  69  16  55  61  36
  4120  93  91  57  60  91
  4121  47  64  29   9  44
  4122  40  54  40  29  75
  4123  97  41  73   9  55
  4124  46  52  56  47  25
  4125  92  77  81  72  31
  4126  93  80   4  62  51
  4127  66  56  40  13  21
  4128   4   3  79  58  47
  4129  23  31  56  48  60
  4130  91  66  91  55   4
  4131  90  62  80  61  89
  4132  36  24  95  20  14
  4133  72  86  21  12  21
  4134  77  12  90  49  30
  4135  51  88  42  34  86
  4136  85  80  97  52  28
